Filename,Label,Contrast0,Contrast45,Contrast90,Contrast135,Homogeneity0,Homogeneity45,Homogeneity90,Homogeneity135,Dissimilarity0,Dissimilarity45,Dissimilarity90,Dissimilarity135,Entropy0,Entropy45,Entropy90,Entropy135,ASM0,ASM45,ASM90,ASM135,Energy0,Energy45,Energy90,Energy135,Correlation0,Correlation45,Correlation90,Correlation135
IMG_0543.jpg,blast,7.975151515151515,425.6303438424651,419.75848484848484,417.4206713600653,0.61188837760837,0.5007807405105192,0.5593628270018169,0.5085774305498576,1.2975757575757576,5.339149066421793,5.123131313131313,5.242526272829303,5.025168558167984,5.33805568249057,5.2152223703212375,5.310018969789178,0.014203499642893582,0.010310400935352626,0.012673859810223448,0.010639826621807433,0.11917843614888383,0.10154014445209651,0.11257823861752078,0.10314953524765604,0.9976433338760629,0.8753395822169715,0.8770604459605678,0.877744523255303
IMG_0544.jpg,blast,419.75848484848484,417.4206713600653,7.975151515151515,425.6303438424651,0.5593628270018169,0.5085774305498576,0.61188837760837,0.5007807405105192,5.123131313131313,5.242526272829303,1.2975757575757576,5.339149066421793,5.2152223703212375,5.310018969789178,5.025168558167984,5.33805568249057,0.012673859810223448,0.010639826621807433,0.014203499642893582,0.010310400935352626,0.11257823861752078,0.10314953524765604,0.11917843614888383,0.10154014445209651,0.8770604459605678,0.877744523255303,0.9976433338760629,0.8753395822169715
IMG_0545.jpg,blast,240.2662626262626,29.24630139781655,169.60474747474746,499.99908172635446,0.30508444352543446,0.313397268862462,0.3420829037822071,0.2901502786072419,6.30929292929293,3.21752882358943,5.304545454545454,8.765738189980617,6.56845162864377,6.4602315988560575,6.47315469414984,6.636415020591701,0.0033263136414651566,0.0033657853731872147,0.0037275788184879094,0.0031571648939078996,0.05767420256462292,0.05801538910657426,0.06105390092768773,0.05618865449454987,0.9457137993863105,0.9934040173632535,0.9615277832160614,0.887210442950642
IMG_0546.jpg,blast,169.60474747474746,499.99908172635446,240.2662626262626,29.24630139781655,0.3420829037822071,0.2901502786072419,0.30508444352543446,0.313397268862462,5.304545454545454,8.765738189980617,6.30929292929293,3.21752882358943,6.47315469414984,6.636415020591701,6.56845162864377,6.4602315988560575,0.0037275788184879094,0.0031571648939078996,0.0033263136414651566,0.0033657853731872147,0.06105390092768773,0.05618865449454987,0.05767420256462292,0.05801538910657426,0.9615277832160614,0.887210442950642,0.9457137993863105,0.9934040173632535
IMG_0547.jpg,blast,222.7348484848485,470.5972859912254,174.3909090909091,22.066013672074277,0.3929054816526319,0.3597407196739557,0.43463633200361673,0.39045873371983153,5.546767676767677,8.065095398428731,4.842222222222222,2.563922048770534,6.021311555396492,6.1198473487874026,5.9102886295945165,5.958289818534059,0.006691684521987553,0.006147657223768814,0.0076798949086827875,0.006276483492784859,0.08180271708193777,0.07840699728830848,0.08763500960622295,0.07922426075884116,0.9479036934338105,0.8901529824493396,0.9590573397528237,0.9948512127518344
IMG_0548.jpg,blast,174.3909090909091,22.066013672074277,222.7348484848485,470.5972859912254,0.43463633200361673,0.39045873371983153,0.3929054816526319,0.3597407196739557,4.842222222222222,2.563922048770534,5.546767676767677,8.065095398428731,5.9102886295945165,5.958289818534059,6.021311555396492,6.1198473487874026,0.0076798949086827875,0.006276483492784859,0.006691684521987553,0.006147657223768814,0.08763500960622295,0.07922426075884116,0.08180271708193777,0.07840699728830848,0.9590573397528237,0.9948512127518344,0.9479036934338105,0.8901529824493396
IMG_0549.jpg,blast,241.8049494949495,505.72002856851356,197.22989898989897,18.92827262524232,0.43069958657229845,0.407408610124682,0.49434586024798105,0.4310302547777836,5.382323232323232,7.684113865932049,4.746060606060606,2.292623201714111,5.767107582303135,5.853291824053128,5.631613648162798,5.712861255821569,0.007579338842975208,0.007004573129551102,0.009463488419549027,0.007157613532040383,0.08705939836097655,0.08369332786758513,0.09728046268161468,0.08460268040694918,0.9337732263432399,0.8618689038840609,0.9457773355378828,0.9948319059668843
IMG_0550.jpg,blast,197.22989898989897,18.92827262524232,241.8049494949495,505.72002856851356,0.49434586024798105,0.4310302547777836,0.43069958657229845,0.407408610124682,4.746060606060606,2.292623201714111,5.382323232323232,7.684113865932049,5.631613648162798,5.712861255821569,5.767107582303135,5.853291824053128,0.009463488419549027,0.007157613532040383,0.007579338842975208,0.007004573129551102,0.09728046268161468,0.08460268040694918,0.08705939836097655,0.08369332786758513,0.9457773355378828,0.9948319059668843,0.9337732263432399,0.8618689038840609
IMG_0551.jpg,blast,23.537373737373738,312.7525762677278,250.88707070707068,192.3855729007244,0.4312252047218107,0.4011852405950879,0.47652474815658863,0.39909281558447895,2.3333333333333335,5.318640955004591,4.555151515151516,4.348841954902561,5.683611542322776,5.79414284983265,5.650722758387139,5.780278685383145,0.00689373023160902,0.006531590736047301,0.008193995510662178,0.006434265742994289,0.0830284904813343,0.08081825744253152,0.09052069106376828,0.08021387500298367,0.9930823660557325,0.9088502220840863,0.9268679809621562,0.9439304340819218
IMG_0553.jpg,blast,250.88707070707068,192.3855729007244,23.537373737373738,312.7525762677278,0.47652474815658863,0.39909281558447895,0.4312252047218107,0.4011852405950879,4.555151515151516,4.348841954902561,2.3333333333333335,5.318640955004591,5.650722758387139,5.780278685383145,5.683611542322776,5.79414284983265,0.008193995510662178,0.006434265742994289,0.00689373023160902,0.006531590736047301,0.09052069106376828,0.08021387500298367,0.0830284904813343,0.08081825744253152,0.9268679809621562,0.9439304340819218,0.9930823660557325,0.9088502220840863
IMG_0557.jpg,blast,15.513535353535353,281.61269258238957,215.35666666666665,154.2742577288032,0.534779456864888,0.47575684960189585,0.5690900542371051,0.4778608235260783,1.7517171717171718,4.761350882563004,3.925353535353536,3.676155494337313,5.307280841750099,5.4974706261548825,5.2903132393165375,5.477867368760956,0.010065126007550251,0.008678284016607564,0.011618753188450159,0.008628351475247126,0.10032510158255635,0.0931573079076868,0.1077903204766094,0.09288892008871201,0.9947346547226835,0.9052370409930942,0.9275015497979606,0.9480865092396139
IMG_0558.jpg,blast,215.35666666666665,154.2742577288032,15.513535353535353,281.61269258238957,0.5690900542371051,0.4778608235260783,0.534779456864888,0.47575684960189585,3.925353535353536,3.676155494337313,1.7517171717171718,4.761350882563004,5.2903132393165375,5.477867368760956,5.307280841750099,5.4974706261548825,0.011618753188450159,0.008628351475247126,0.010065126007550251,0.008678284016607564,0.1077903204766094,0.09288892008871201,0.10032510158255635,0.0931573079076868,0.9275015497979606,0.9480865092396139,0.9947346547226835,0.9052370409930942
IMG_0559.jpg,blast,88.69636363636364,440.9817365574942,278.34050505050504,125.11192735435158,0.44504489439137795,0.40779514205878775,0.4839738123588556,0.4179540297942278,3.1123232323232326,5.9934700540761146,4.511616161616162,3.5514743393531276,5.4247026110708845,5.524842323263129,5.368868221199445,5.478165449866154,0.009372808897051322,0.00857502000242537,0.010577430874400572,0.008655803182026542,0.09681326818701723,0.09260140389014289,0.10284663764265982,0.09303656905769118,0.9764909158737198,0.8841020060078975,0.9268046084879737,0.9671184890332511
IMG_0560.jpg,blast,278.34050505050504,125.11192735435158,88.69636363636364,440.9817365574942,0.4839738123588556,0.4179540297942278,0.44504489439137795,0.40779514205878775,4.511616161616162,3.5514743393531276,3.1123232323232326,5.9934700540761146,5.368868221199445,5.478165449866154,5.4247026110708845,5.524842323263129,0.010577430874400572,0.008655803182026542,0.009372808897051322,0.00857502000242537,0.10284663764265982,0.09303656905769118,0.09681326818701723,0.09260140389014289,0.9268046084879737,0.9671184890332511,0.9764909158737198,0.8841020060078975
IMG_0561.jpg,blast,91.2090909090909,455.76655443322113,269.5708080808081,101.32047750229569,0.4532643804810287,0.4228671813623136,0.4969626139896098,0.4234642237203051,3.0840404040404037,6.005101520253035,4.413434343434344,3.2904805632078356,5.567788661819176,5.666704568781228,5.4990163793999,5.616739426233136,0.0076490511172329365,0.0070892080844683104,0.008793265993265994,0.0070697410038169945,0.08745885385272859,0.0841974351418635,0.09377241595088608,0.08408175190739661,0.9746521661012991,0.8744086514060229,0.9256352277288357,0.9720801690583292
IMG_0563.jpg,blast,269.5708080808081,101.32047750229569,91.2090909090909,455.76655443322113,0.4969626139896098,0.4234642237203051,0.4532643804810287,0.4228671813623136,4.413434343434344,3.2904805632078356,3.0840404040404037,6.005101520253035,5.4990163793999,5.616739426233136,5.567788661819176,5.666704568781228,0.008793265993265994,0.0070697410038169945,0.0076490511172329365,0.0070892080844683104,0.09377241595088608,0.08408175190739661,0.08745885385272859,0.0841974351418635,0.9256352277288357,0.9720801690583292,0.9746521661012991,0.8744086514060229
IMG_0566.jpg,blast,209.59696969696972,19.307723701663093,261.16868686868685,555.4528109376594,0.4311223437836494,0.4228154673060352,0.47900947759059653,0.39857205409289703,4.377777777777778,2.278849097030915,4.62020202020202,7.073870013263953,5.487456768808136,5.439468491780285,5.398267831151951,5.578705141317959,0.009708550147944086,0.009226526976725628,0.01108346087133966,0.008844592223530057,0.09853197525648252,0.09605481235589203,0.10527801703745972,0.09404569221144612,0.93854092333024,0.9943857741160678,0.9239704503701823,0.8384887807650545
IMG_0567.jpg,blast,261.16868686868685,555.4528109376594,209.59696969696972,19.307723701663093,0.47900947759059653,0.39857205409289703,0.4311223437836494,0.4228154673060352,4.62020202020202,7.073870013263953,4.377777777777778,2.278849097030915,5.398267831151951,5.578705141317959,5.487456768808136,5.439468491780285,0.01108346087133966,0.008844592223530057,0.009708550147944086,0.009226526976725628,0.10527801703745972,0.09404569221144612,0.09853197525648252,0.09605481235589203,0.9239704503701823,0.8384887807650545,0.93854092333024,0.9943857741160678
IMG_0569.jpg,blast,240.99848484848485,16.222426283032345,282.30474747474744,594.751147842057,0.4943352409918036,0.4699753695443844,0.5551646254408534,0.45941281077067,4.16979797979798,1.9722477298234873,4.278686868686869,6.789103152739518,5.3660761706129865,5.352091505456137,5.236694992851958,5.470866677143996,0.010254392408937864,0.00953738086003501,0.012360549943883279,0.009355285579418556,0.10126397389465744,0.09765951494880061,0.11117801016335595,0.09672272524809543,0.9166809215670091,0.9944317840548902,0.9027369794056199,0.7957148434867224
IMG_0570.jpg,blast,282.30474747474744,594.751147842057,240.99848484848485,16.222426283032345,0.5551646254408534,0.45941281077067,0.4943352409918036,0.4699753695443844,4.278686868686869,6.789103152739518,4.16979797979798,1.9722477298234873,5.236694992851958,5.470866677143996,5.3660761706129865,5.352091505456137,0.012360549943883279,0.009355285579418556,0.010254392408937864,0.00953738086003501,0.11117801016335595,0.09672272524809543,0.10126397389465744,0.09765951494880061,0.9027369794056199,0.7957148434867224,0.9166809215670091,0.9944317840548902
IMG_0571.jpg,blast,257.761313131313,466.87297214569935,136.38424242424242,64.61085603509845,0.431012601583522,0.3566694086825471,0.38313103484354766,0.37479183372946273,4.702121212121211,6.658708295071931,3.9682828282828284,3.220793796551372,5.714631537919137,5.9033390131048575,5.812677714211317,5.802353149715864,0.007536924803591467,0.005980094587317722,0.006333476175900419,0.006195372391771647,0.08681546408095431,0.07733107129296556,0.07958314002287431,0.07871068791321574,0.9415288402945386,0.894075445019027,0.9688121701597849,0.9853408879901555
IMG_0572.jpg,blast,136.38424242424242,64.61085603509845,257.761313131313,466.87297214569935,0.38313103484354766,0.37479183372946273,0.431012601583522,0.3566694086825471,3.9682828282828284,3.220793796551372,4.702121212121211,6.658708295071931,5.812677714211317,5.802353149715864,5.714631537919137,5.9033390131048575,0.006333476175900419,0.006195372391771647,0.007536924803591467,0.005980094587317722,0.07958314002287431,0.07871068791321574,0.08681546408095431,0.07733107129296556,0.9688121701597849,0.9853408879901555,0.9415288402945386,0.894075445019027
IMG_0575.jpg,blast,279.29424242424244,529.3988368533824,205.55454545454546,40.42046729925518,0.3856206511358531,0.32636773396286567,0.3509641987314187,0.3526808384675919,5.325555555555555,7.4678094072033465,4.916565656565656,3.0942760942760947,5.728837551763602,5.89491461993943,5.804284706103783,5.769581270537582,0.008043046627895113,0.006662972710036552,0.007133904703601672,0.0069488368997077145,0.08968303422551621,0.08162703418620912,0.08446244552226552,0.08335968389879915,0.9476245408637399,0.9008147657501169,0.9612468338649305,0.9924290202256811
IMG_0576.jpg,blast,205.55454545454546,40.42046729925518,279.29424242424244,529.3988368533824,0.3509641987314187,0.3526808384675919,0.3856206511358531,0.32636773396286567,4.916565656565656,3.0942760942760947,5.325555555555555,7.4678094072033465,5.804284706103783,5.769581270537582,5.728837551763602,5.89491461993943,0.007133904703601672,0.0069488368997077145,0.008043046627895113,0.006662972710036552,0.08446244552226552,0.08335968389879915,0.08968303422551621,0.08162703418620912,0.9612468338649305,0.9924290202256811,0.9476245408637399,0.9008147657501169
IMG_0594.jpg,blast,249.56373737373735,551.6349352106929,228.72040404040405,15.952453831241709,0.43415562637863925,0.3645363622013488,0.38821004595206987,0.3893314658785424,4.701313131313132,7.354963779206203,4.732121212121212,2.2993572084481175,6.017978536028176,6.212627456980435,6.109424210890265,6.0591437791522385,0.005507239057239058,0.004378609692538698,0.004789485766758494,0.0045523976307167875,0.07421077453604064,0.06617106386131855,0.06920611076168415,0.06747145789677875,0.9481187973613399,0.8855112352692833,0.9522680244673022,0.9966900692044109
IMG_0599.jpg,blast,228.72040404040405,15.952453831241709,249.56373737373735,551.6349352106929,0.38821004595206987,0.3893314658785424,0.43415562637863925,0.3645363622013488,4.732121212121212,2.2993572084481175,4.701313131313132,7.354963779206203,6.109424210890265,6.0591437791522385,6.017978536028176,6.212627456980435,0.004789485766758494,0.0045523976307167875,0.005507239057239058,0.004378609692538698,0.06920611076168415,0.06747145789677875,0.07421077453604064,0.06617106386131855,0.9522680244673022,0.9966900692044109,0.9481187973613399,0.8855112352692833
IMG_0602.jpg,blast,204.23303030303032,483.6143250688706,132.67717171717172,21.85256606468727,0.46693705325601,0.39604309098682416,0.4497356525956641,0.42267532907598276,4.415656565656565,6.864809713294562,3.7977777777777777,2.3463932251811035,5.938443785865711,6.149746856648228,5.9737549439083875,5.97485903179726,0.006312059993878175,0.00498304693145665,0.005875094378124682,0.005286655313090462,0.07944847382976072,0.07059070003517921,0.07664916423630908,0.07270938944242664,0.9628237242550083,0.9120060012920054,0.9756992900551442,0.9960250089351909
IMG_0603.jpg,blast,132.67717171717172,21.85256606468727,204.23303030303032,483.6143250688706,0.4497356525956641,0.42267532907598276,0.46693705325601,0.39604309098682416,3.7977777777777777,2.3463932251811035,4.415656565656565,6.864809713294562,5.9737549439083875,5.97485903179726,5.938443785865711,6.149746856648228,0.005875094378124682,0.005286655313090462,0.006312059993878175,0.00498304693145665,0.07664916423630908,0.07270938944242664,0.07944847382976072,0.07059070003517921,0.9756992900551442,0.9960250089351909,0.9628237242550083,0.9120060012920054
IMG_0604.jpg,blast,184.52767676767678,465.4876033057851,170.79393939393935,11.548413427201305,0.4492537448144265,0.3676746851398207,0.40390935531153016,0.4213756895875088,4.608484848484848,7.516579940822366,4.631717171717171,1.9987756351392716,5.78495922391907,6.014151323493345,5.891260797145858,5.776765518914533,0.008518064483215999,0.006592537272770892,0.0072590041832466074,0.006993574749493286,0.0922933609920887,0.0811944411445198,0.08519978980752597,0.08362759562185969,0.9659132447119168,0.9141995127615347,0.9683545392100921,0.9978722834337429
IMG_0605.jpg,blast,170.79393939393935,11.548413427201305,184.52767676767678,465.4876033057851,0.40390935531153016,0.4213756895875088,0.4492537448144265,0.3676746851398207,4.631717171717171,1.9987756351392716,4.608484848484848,7.516579940822366,5.891260797145858,5.776765518914533,5.78495922391907,6.014151323493345,0.0072590041832466074,0.006993574749493286,0.008518064483215999,0.006592537272770892,0.08519978980752597,0.08362759562185969,0.0922933609920887,0.0811944411445198,0.9683545392100921,0.9978722834337429,0.9659132447119168,0.9141995127615347
IMG_0607.jpg,blast,199.13090909090903,496.895826956433,197.37676767676768,12.489541883481278,0.4233201983544883,0.3539421851317125,0.38198299472521147,0.4023880307421607,4.753131313131312,7.759208244056729,4.903636363636364,2.123048668503214,5.651863652234119,5.853556189556971,5.748770364255861,5.637379656975319,0.01064449035812672,0.00859882813795989,0.009324436282012039,0.008954196051678373,0.103172139447269,0.09272986648302632,0.09656312071392494,0.09462661386564761,0.9632972196790729,0.9086725425162487,0.9635479340751134,0.9977054170643347
IMG_0611.jpg,blast,197.37676767676768,12.489541883481278,199.13090909090903,496.895826956433,0.38198299472521147,0.4023880307421607,0.4233201983544883,0.3539421851317125,4.903636363636364,2.123048668503214,4.753131313131312,7.759208244056729,5.748770364255861,5.637379656975319,5.651863652234119,5.853556189556971,0.009324436282012039,0.008954196051678373,0.01064449035812672,0.00859882813795989,0.09656312071392494,0.09462661386564761,0.103172139447269,0.09272986648302632,0.9635479340751134,0.9977054170643347,0.9632972196790729,0.9086725425162487
IMG_0612.jpg,blast,183.45272727272726,515.8328741965106,228.9375757575758,15.514335271911033,0.4642178035830558,0.379255055797723,0.4070350659842421,0.4096293765960518,4.2143434343434345,7.334149576573819,4.866464646464646,2.212427303336395,5.867970783186227,6.086986355906051,6.010186906296159,5.927512030954086,0.006468635853484339,0.004984769820145308,0.005394010815222937,0.005165975028357656,0.08042783009309862,0.07060290234930365,0.07344392973706498,0.07187471758802016,0.9620614025245139,0.893575160769889,0.9525648752040865,0.9967999938265836
IMG_0613.jpg,blast,228.9375757575758,15.514335271911033,183.45272727272726,515.8328741965106,0.4070350659842421,0.4096293765960518,0.4642178035830558,0.379255055797723,4.866464646464646,2.212427303336395,4.2143434343434345,7.334149576573819,6.010186906296159,5.927512030954086,5.867970783186227,6.086986355906051,0.005394010815222937,0.005165975028357656,0.006468635853484339,0.004984769820145308,0.07344392973706498,0.07187471758802016,0.08042783009309862,0.07060290234930365,0.9525648752040865,0.9967999938265836,0.9620614025245139,0.893575160769889
IMG_0622.jpg,blast,196.66868686868685,346.5096418732782,111.85646464646463,48.24864809713294,0.43977527856622567,0.36080149983288556,0.4334228917945681,0.41357081079986857,4.043232323232323,5.83420059177635,3.2613131313131314,2.7102336496275887,5.797454533233826,5.99718567273916,5.780870812407738,5.8027785082573065,0.01045090807060504,0.008421537166284918,0.009571885521885521,0.008806537724427983,0.1022296829233322,0.09176893355752216,0.09783601341983186,0.09384315491514543,0.9383956256286377,0.8915596916775246,0.9647406097106924,0.9849015207171845
IMG_0628.jpg,blast,111.85646464646463,48.24864809713294,196.66868686868685,346.5096418732782,0.4334228917945681,0.41357081079986857,0.43977527856622567,0.36080149983288556,3.2613131313131314,2.7102336496275887,4.043232323232323,5.83420059177635,5.780870812407738,5.8027785082573065,5.797454533233826,5.99718567273916,0.009571885521885521,0.008806537724427983,0.01045090807060504,0.008421537166284918,0.09783601341983186,0.09384315491514543,0.1022296829233322,0.09176893355752216,0.9647406097106924,0.9849015207171845,0.9383956256286377,0.8915596916775246
IMG_0630.jpg,blast,219.31222222222223,422.8257320681563,121.61545454545455,44.42475257626773,0.45912849607968415,0.3815741387468008,0.4167358271427894,0.4064262335165651,4.367171717171717,6.5096418732782375,3.5786868686868685,2.7692072237526784,6.0274021377789975,6.230386135422831,6.110124432639015,6.1114100046034805,0.005692653810835629,0.00437003688990963,0.004786118763391491,0.004554885669366876,0.07544967734083181,0.066106254544556,0.0691817805740174,0.0674898930904982,0.9509634022119451,0.9054900918431992,0.9725994812113691,0.9900701329364786
IMG_0632.jpg,blast,121.61545454545455,44.42475257626773,219.31222222222223,422.8257320681563,0.4167358271427894,0.4064262335165651,0.45912849607968415,0.3815741387468008,3.5786868686868685,2.7692072237526784,4.367171717171717,6.5096418732782375,6.110124432639015,6.1114100046034805,6.0274021377789975,6.230386135422831,0.004786118763391491,0.004554885669366876,0.005692653810835629,0.00437003688990963,0.0691817805740174,0.0674898930904982,0.07544967734083181,0.066106254544556,0.9725994812113691,0.9900701329364786,0.9509634022119451,0.9054900918431992
IMG_0633.jpg,blast,9.981414141414142,172.1993674114886,153.83060606060607,140.31558004285276,0.4194905990403448,0.34309944708625206,0.39114003032409916,0.34552124935353706,1.9565656565656566,4.5309662279359255,4.110808080808081,4.2047750229568415,6.3531347927827255,6.60210776659021,6.486847213510242,6.592427818432106,0.0028253086419753083,0.002470544303010378,0.0029259208244056725,0.0024627782911569663,0.053153632443844405,0.04970457024268873,0.05409178148670713,0.049626387045169494,0.9976123933994684,0.9590582976393326,0.9634182878783465,0.9666390886720748
IMG_0635.jpg,blast,153.83060606060607,140.31558004285276,9.981414141414142,172.1993674114886,0.39114003032409916,0.34552124935353706,0.4194905990403448,0.34309944708625206,4.110808080808081,4.2047750229568415,1.9565656565656566,4.5309662279359255,6.486847213510242,6.592427818432106,6.3531347927827255,6.60210776659021,0.0029259208244056725,0.0024627782911569663,0.0028253086419753083,0.002470544303010378,0.05409178148670713,0.049626387045169494,0.053153632443844405,0.04970457024268873,0.9634182878783465,0.9666390886720748,0.9976123933994684,0.9590582976393326
IMG_0636.jpg,blast,10.491616161616163,174.93735333129274,149.18858585858584,126.9740842771146,0.5241324035381347,0.42005322697771913,0.5020067968435105,0.4332571194462248,1.572020202020202,4.047852259973472,3.4710101010101013,3.415059687786961,5.778375151460071,6.069898002295946,5.874272107752414,6.017114244426723,0.0073392153861850835,0.005943971180975444,0.007965809611264156,0.006037813960938691,0.08566922076326529,0.07709715416910953,0.08925138436609348,0.07770337161886022,0.9958134761406194,0.9307506353597402,0.9409562782774248,0.9497373459519692
IMG_0640.jpg,blast,149.18858585858584,126.9740842771146,10.491616161616163,174.93735333129274,0.5020067968435105,0.4332571194462248,0.5241324035381347,0.42005322697771913,3.4710101010101013,3.415059687786961,1.572020202020202,4.047852259973472,5.874272107752414,6.017114244426723,5.778375151460071,6.069898002295946,0.007965809611264156,0.006037813960938691,0.0073392153861850835,0.005943971180975444,0.08925138436609348,0.07770337161886022,0.08566922076326529,0.07709715416910953,0.9409562782774248,0.9497373459519692,0.9958134761406194,0.9307506353597402
IMG_0641.jpg,blast,10.321919191919191,179.04111825323946,154.19636363636363,131.4868890929497,0.5465007196435768,0.4515257253402375,0.523752192951653,0.4608943759369529,1.482727272727273,3.925517804305683,3.401818181818182,3.310376492194674,5.519974270900973,5.7951434702243985,5.633193893467924,5.748016218555671,0.010680109172533417,0.008752061129214976,0.01131528925619835,0.008912518801738517,0.10334461365999399,0.09355245121970336,0.10637334842994438,0.09440613752155375,0.995337913966152,0.9198232982534306,0.9309351270477998,0.9411196699610692
IMG_0647.jpg,blast,154.19636363636363,131.4868890929497,10.321919191919191,179.04111825323946,0.523752192951653,0.4608943759369529,0.5465007196435768,0.4515257253402375,3.401818181818182,3.310376492194674,1.482727272727273,3.925517804305683,5.633193893467924,5.748016218555671,5.519974270900973,5.7951434702243985,0.01131528925619835,0.008912518801738517,0.010680109172533417,0.008752061129214976,0.10637334842994438,0.09440613752155375,0.10334461365999399,0.09355245121970336,0.9309351270477998,0.9411196699610692,0.995337913966152,0.9198232982534306
IMG_0648.jpg,blast,6.433232323232324,187.69931639628612,166.62757575757578,146.45372921130496,0.5656825577702783,0.4724132821851263,0.5410485235013286,0.47786163949681637,1.3217171717171718,3.751147842056933,3.3255555555555563,3.3079277624732173,5.222615858685406,5.475639805138136,5.316417377011087,5.454365403761681,0.013861503928170595,0.011657996580685361,0.014808004285277017,0.011513601852250041,0.1177348883219014,0.10797220281482342,0.12168814356903065,0.10730145316933057,0.9966447193690408,0.9029097798366891,0.9137646057413669,0.9242452872665665
IMG_0649.jpg,blast,166.62757575757578,146.45372921130496,6.433232323232324,187.69931639628612,0.5410485235013286,0.47786163949681637,0.5656825577702783,0.4724132821851263,3.3255555555555563,3.3079277624732173,1.3217171717171718,3.751147842056933,5.316417377011087,5.454365403761681,5.222615858685406,5.475639805138136,0.014808004285277017,0.011513601852250041,0.013861503928170595,0.011657996580685361,0.12168814356903065,0.10730145316933057,0.1177348883219014,0.10797220281482342,0.9137646057413669,0.9242452872665665,0.9966447193690408,0.9029097798366891
IMG_0650.jpg,blast,11.45969696969697,140.1812059993878,117.65919191919191,100.59636771757984,0.3922308651564732,0.32043763588210356,0.3722465872607177,0.3269132493947538,2.168181818181818,4.771962044689317,4.190909090909091,4.1566166717681865,6.079668626816918,6.3112399137212485,6.185015700233025,6.281424364297203,0.004683624119987757,0.004295249987557204,0.005175777981838588,0.004306253572716797,0.0684370084091039,0.06553815672993256,0.07194287999405215,0.06562205096396177,0.9972619562793454,0.9667448138734633,0.97207660228097,0.9761353473195573
IMG_0651.jpg,blast,117.65919191919191,100.59636771757984,11.45969696969697,140.1812059993878,0.3722465872607177,0.3269132493947538,0.3922308651564732,0.32043763588210356,4.190909090909091,4.1566166717681865,2.168181818181818,4.771962044689317,6.185015700233025,6.281424364297203,6.079668626816918,6.3112399137212485,0.005175777981838588,0.004306253572716797,0.004683624119987757,0.004295249987557204,0.07194287999405215,0.06562205096396177,0.0684370084091039,0.06553815672993256,0.97207660228097,0.9761353473195573,0.9972619562793454,0.9667448138734633
IMG_0652.jpg,blast,9.304343434343433,135.4393429241914,111.37828282828283,91.12651770227528,0.48418337310641846,0.41096320531961816,0.4827994995006659,0.4144781382614693,1.6803030303030302,4.087440057137027,3.4875757575757573,3.405264768901132,5.040652091274216,5.251963002650422,5.110808140307097,5.221651789850282,0.01599028670543822,0.014307945126692747,0.01743207835935109,0.014375882115104767,0.12645270540972314,0.11961582306155297,0.13203059630006633,0.11989946670066871,0.9959064487517846,0.9409143601150645,0.9513871187586058,0.9602461536574762
IMG_0654.jpg,blast,111.37828282828283,91.12651770227528,9.304343434343433,135.4393429241914,0.4827994995006659,0.4144781382614693,0.48418337310641846,0.41096320531961816,3.4875757575757573,3.405264768901132,1.6803030303030302,4.087440057137027,5.110808140307097,5.221651789850282,5.040652091274216,5.251963002650422,0.01743207835935109,0.014375882115104767,0.01599028670543822,0.014307945126692747,0.13203059630006633,0.11989946670066871,0.12645270540972314,0.11961582306155297,0.9513871187586058,0.9602461536574762,0.9959064487517846,0.9409143601150645
IMG_0656.jpg,blast,259.64909090909094,254.13284358738903,5.353737373737374,268.3178247117641,0.3358166112949757,0.3180412853652279,0.4867903427543594,0.31983325077256874,5.474343434343434,5.546780940720335,1.5070707070707074,5.636057545148455,6.713575622735687,6.748856026907084,6.2536574291594444,6.732877322645534,0.003526359555147434,0.003364104125312784,0.004621997755331089,0.0034061092966646816,0.05938315885120489,0.058000897625060804,0.06798527601864311,0.05836188222345713,0.9428669590802906,0.9440898931794592,0.9988142476673479,0.940967115425311
IMG_0674.jpg,blast,5.353737373737374,268.3178247117641,259.64909090909094,254.13284358738903,0.4867903427543594,0.31983325077256874,0.3358166112949757,0.3180412853652279,1.5070707070707074,5.636057545148455,5.474343434343434,5.546780940720335,6.2536574291594444,6.732877322645534,6.713575622735687,6.748856026907084,0.004621997755331089,0.0034061092966646816,0.003526359555147434,0.003364104125312784,0.06798527601864311,0.05836188222345713,0.05938315885120489,0.058000897625060804,0.9988142476673479,0.940967115425311,0.9428669590802906,0.9440898931794592
IMG_0675.jpg,blast,94.8889898989899,11.550862156922765,130.58555555555557,286.4241403938373,0.5625414494482626,0.5427457470547739,0.6315346323136092,0.5119435377098678,3.1413131313131313,1.6433017039077646,3.4526262626262625,5.638710335680033,5.511928936605303,5.526908272670725,5.375422997207556,5.682493325660465,0.012975951433527193,0.011173786782645499,0.016165212733394555,0.010775383087422982,0.11391203375204567,0.10570613408239608,0.12714248988200033,0.10380454271091888,0.9487409019103843,0.9937957247650497,0.9297182675264362,0.8461134329726924
IMG_0678.jpg,blast,130.58555555555557,286.4241403938373,94.8889898989899,11.550862156922765,0.6315346323136092,0.5119435377098678,0.5625414494482626,0.5427457470547739,3.4526262626262625,5.638710335680033,3.1413131313131313,1.6433017039077646,5.375422997207556,5.682493325660465,5.511928936605303,5.526908272670725,0.016165212733394555,0.010775383087422982,0.012975951433527193,0.011173786782645499,0.12714248988200033,0.10380454271091888,0.11391203375204567,0.10570613408239608,0.9297182675264362,0.8461134329726924,0.9487409019103843,0.9937957247650497
